tahun,bulan,provinsi,jenis,pnbp
2023,Agustus,Sumatera Utara,PSDH,0
2023,September,Bangka Belitung,PSDH,0
2023,September,Banten,PSDH,0
2023,September,Bengkulu,PSDH,0
2023,September,Gorontalo,PSDH,0
2023,September,Jambi,PSDH,0
2023,September,Jawa Barat,PSDH,0
2023,September,Jawa Tengah,PSDH,0
2023,September,Jawa Timur,PSDH,0
2023,September,Kalimantan Barat,PSDH,0
2023,September,Kalimantan Selatan,PSDH,0
2023,September,Kalimantan Tengah,PSDH,0
2023,September,Kalimantan Timur,PSDH,0
2023,September,Kalimantan Utara,PSDH,0
2023,September,Kepulauan Riau,PSDH,0
2023,September,Lampung,PSDH,0
2023,September,Maluku,PSDH,0
2023,September,Maluku Utara,PSDH,0
2023,September,Nangroe Aceh Darussalam,PSDH,0
2023,September,Nusa Tenggara Barat,PSDH,0
2023,September,Nusa Tenggara Timur,PSDH,0
2023,September,Papua,PSDH,0
2023,September,Papua Barat,PSDH,0
2023,September,Riau,PSDH,0
2023,September,Sulawesi Barat,PSDH,0
2023,September,Sulawesi Selatan,PSDH,0
2023,September,Sulawesi Tengah,PSDH,0
2023,September,Sulawesi Tenggara,PSDH,0
2023,September,Sulawesi Utara,PSDH,0
2023,September,Sumatera Barat,PSDH,0
2023,September,Sumatera Selatan,PSDH,0
2023,September,Sumatera Utara,PSDH,0
2023,Oktober,Bangka Belitung,PSDH,0
2023,Oktober,Banten,PSDH,0
2023,Oktober,Bengkulu,PSDH,0
2023,Oktober,Gorontalo,PSDH,0
2023,Oktober,Jambi,PSDH,0
2023,Oktober,Jawa Barat,PSDH,0
2023,Oktober,Jawa Tengah,PSDH,0
2023,Oktober,Jawa Timur,PSDH,0
2023,Oktober,Kalimantan Barat,PSDH,0
2023,Oktober,Kalimantan Selatan,PSDH,0
2023,Oktober,Kalimantan Tengah,PSDH,0
2023,Oktober,Kalimantan Timur,PSDH,0
2023,Oktober,Kalimantan Utara,PSDH,0
2023,Oktober,Kepulauan Riau,PSDH,0
2023,Oktober,Lampung,PSDH,0
2023,Oktober,Maluku,PSDH,0
2023,Oktober,Maluku Utara,PSDH,0
2023,Oktober,Nangroe Aceh Darussalam,PSDH,0
2023,Oktober,Nusa Tenggara Barat,PSDH,0
2023,Oktober,Nusa Tenggara Timur,PSDH,0
2023,Oktober,Papua,PSDH,0
2023,Oktober,Papua Barat,PSDH,0
2023,Oktober,Riau,PSDH,0
2023,Oktober,Sulawesi Barat,PSDH,0
2023,Oktober,Sulawesi Selatan,PSDH,0
2023,Oktober,Sulawesi Tengah,PSDH,0
2023,Oktober,Sulawesi Tenggara,PSDH,0
2023,Oktober,Sulawesi Utara,PSDH,0
2023,Oktober,Sumatera Barat,PSDH,0
2023,Oktober,Sumatera Selatan,PSDH,0
2023,Oktober,Sumatera Utara,PSDH,0
2023,November,Bangka Belitung,PSDH,0
2023,November,Banten,PSDH,0
2023,November,Bengkulu,PSDH,0
2023,November,Gorontalo,PSDH,0
2023,November,Jambi,PSDH,0
2023,November,Jawa Barat,PSDH,0
2023,November,Jawa Tengah,PSDH,0
2023,November,Jawa Timur,PSDH,0
2023,November,Kalimantan Barat,PSDH,0
2023,November,Kalimantan Selatan,PSDH,0
2023,November,Kalimantan Tengah,PSDH,0
2023,November,Kalimantan Timur,PSDH,0
2023,November,Kalimantan Utara,PSDH,0
2023,November,Kepulauan Riau,PSDH,0
2023,November,Lampung,PSDH,0
2023,November,Maluku,PSDH,0
2023,November,Maluku Utara,PSDH,0
2023,November,Nangroe Aceh Darussalam,PSDH,0
2023,November,Nusa Tenggara Barat,PSDH,0
2023,November,Nusa Tenggara Timur,PSDH,0
2023,November,Papua,PSDH,0
2023,November,Papua Barat,PSDH,0
2023,November,Riau,PSDH,0
2023,November,Sulawesi Barat,PSDH,0
2023,November,Sulawesi Selatan,PSDH,0
2023,November,Sulawesi Tengah,PSDH,0
2023,November,Sulawesi Tenggara,PSDH,0
2023,November,Sulawesi Utara,PSDH,0
2023,November,Sumatera Barat,PSDH,0
2023,November,Sumatera Selatan,PSDH,0
2023,November,Sumatera Utara,PSDH,0
2023,Desember,Bangka Belitung,PSDH,0
2023,Desember,Banten,PSDH,0
2023,Desember,Bengkulu,PSDH,0
2023,Desember,Gorontalo,PSDH,0
2023,Desember,Jambi,PSDH,0
2023,Desember,Jawa Barat,PSDH,0
2023,Desember,Jawa Tengah,PSDH,0
2023,Desember,Jawa Timur,PSDH,0
2023,Desember,Kalimantan Barat,PSDH,0
2023,Desember,Kalimantan Selatan,PSDH,0
2023,Desember,Kalimantan Tengah,PSDH,0
2023,Desember,Kalimantan Timur,PSDH,0
2023,Desember,Kalimantan Utara,PSDH,0
2023,Desember,Kepulauan Riau,PSDH,0
2023,Desember,Lampung,PSDH,0
2023,Desember,Maluku,PSDH,0
2023,Desember,Maluku Utara,PSDH,0
2023,Desember,Nangroe Aceh Darussalam,PSDH,0
2023,Desember,Nusa Tenggara Barat,PSDH,0
2023,Desember,Nusa Tenggara Timur,PSDH,0
2023,Desember,Papua,PSDH,0
2023,Desember,Papua Barat,PSDH,0
2023,Desember,Riau,PSDH,0
2023,Desember,Sulawesi Barat,PSDH,0
2023,Desember,Sulawesi Selatan,PSDH,0
2023,Desember,Sulawesi Tengah,PSDH,0
2023,Desember,Sulawesi Tenggara,PSDH,0
2023,Desember,Sulawesi Utara,PSDH,0
2023,Desember,Sumatera Barat,PSDH,0
2023,Desember,Sumatera Selatan,PSDH,0
2023,Desember,Sumatera Utara,PSDH,0
2022,Januari,Kalimantan Tengah,DPEH,0
2022,Januari,Kalimantan Timur,DPEH,0
2022,Januari,Nusa Tenggara Barat,DPEH,0
2022,Januari,Sulawesi Selatan,DPEH,0
2022,Februari,Kalimantan Tengah,DPEH,0
2022,Februari,Kalimantan Timur,DPEH,0
2022,Februari,Nusa Tenggara Barat,DPEH,0
2022,Februari,Sulawesi Selatan,DPEH,0
2022,Maret,Kalimantan Tengah,DPEH,0
2022,Maret,Kalimantan Timur,DPEH,0
2022,Maret,Nusa Tenggara Barat,DPEH,0
2022,Maret,Sulawesi Selatan,DPEH,0
2022,April,Kalimantan Tengah,DPEH,0
2022,April,Kalimantan Timur,DPEH,0
2022,April,Nusa Tenggara Barat,DPEH,0
2022,April,Sulawesi Selatan,DPEH,383198900
2022,Mei,Kalimantan Tengah,DPEH,0
2022,Mei,Kalimantan Timur,DPEH,0
2022,Mei,Nusa Tenggara Barat,DPEH,0
2022,Mei,Sulawesi Selatan,DPEH,0
2022,Juni,Kalimantan Tengah,DPEH,0
2022,Juni,Kalimantan Timur,DPEH,0
2022,Juni,Nusa Tenggara Barat,DPEH,0
2022,Juni,Sulawesi Selatan,DPEH,0
2022,Juli,Kalimantan Tengah,DPEH,0
2022,Juli,Kalimantan Timur,DPEH,0
2022,Juli,Nusa Tenggara Barat,DPEH,0
2022,Juli,Sulawesi Selatan,DPEH,0
2022,Agustus,Kalimantan Tengah,DPEH,139870800
2022,Agustus,Kalimantan Timur,DPEH,0
2022,Agustus,Nusa Tenggara Barat,DPEH,11494505000
2022,Agustus,Sulawesi Selatan,DPEH,0
2022,September,Kalimantan Tengah,DPEH,0
2022,September,Kalimantan Timur,DPEH,0
2022,September,Nusa Tenggara Barat,DPEH,0
2022,September,Sulawesi Selatan,DPEH,0
2022,Oktober,Kalimantan Tengah,DPEH,15195600
2022,Oktober,Kalimantan Timur,DPEH,504889200
2022,Oktober,Nusa Tenggara Barat,DPEH,0
2022,Oktober,Sulawesi Selatan,DPEH,0
2022,November,Kalimantan Tengah,DPEH,0
2022,November,Kalimantan Timur,DPEH,0
2022,November,Nusa Tenggara Barat,DPEH,0
2022,November,Sulawesi Selatan,DPEH,0
2022,Desember,Kalimantan Tengah,DPEH,0
2022,Desember,Kalimantan Timur,DPEH,0
2022,Desember,Nusa Tenggara Barat,DPEH,0
2022,Desember,Sulawesi Selatan,DPEH,0
2022,Januari,Bangka Belitung,DR,0
2022,Januari,Bengkulu,DR,3883.16
2022,Januari,Gorontalo,DR,6436.05
2022,Januari,Jambi,DR,44244.66
2022,Januari,Jawa Timur,DR,0
2022,Januari,Kalimantan Barat,DR,4655.1
2022,Januari,Kalimantan Selatan,DR,2929.46
2022,Januari,Kalimantan Tengah,DR,870492.87
2022,Januari,Kalimantan Timur,DR,320195.23
2022,Januari,Kalimantan Utara,DR,160670.79
2022,Januari,Kepulauan Riau,DR,7382.68
2022,Januari,Lampung,DR,0
2022,Januari,Maluku,DR,34337.81
2022,Januari,Maluku Utara,DR,143950.81
2022,Januari,Nangroe Aceh Darussalam,DR,9172.24
2022,Januari,Nusa Tenggara Barat,DR,0
2022,Januari,Nusa Tenggara Timur,DR,0
2022,Januari,Papua,DR,277808.93
2022,Januari,Papua Barat,DR,639722.16
2022,Januari,Riau,DR,28440.47
2022,Januari,Sulawesi Barat,DR,779.1
2022,Januari,Sulawesi Selatan,DR,46665.05
2022,Januari,Sulawesi Tengah,DR,29955.02
2022,Januari,Sulawesi Tenggara,DR,107235.13
2022,Januari,Sulawesi Utara,DR,271
2022,Januari,Sumatera Barat,DR,40910.19
2022,Januari,Sumatera Selatan,DR,48709.34
2022,Januari,Sumatera Utara,DR,26966
2022,Februari,Bangka Belitung,DR,0
2022,Februari,Bengkulu,DR,825.7
2022,Februari,Gorontalo,DR,129119.91
2022,Februari,Jambi,DR,60963.05
2022,Februari,Jawa Timur,DR,0
2022,Februari,Kalimantan Barat,DR,463022.05
2022,Februari,Kalimantan Selatan,DR,9349.62
2022,Februari,Kalimantan Tengah,DR,1379771.15
2022,Februari,Kalimantan Timur,DR,577571.62
2022,Februari,Kalimantan Utara,DR,719107.08
2022,Februari,Kepulauan Riau,DR,0
2022,Februari,Lampung,DR,0
2022,Februari,Maluku,DR,250247.52
2022,Februari,Maluku Utara,DR,174273.45
2022,Februari,Nangroe Aceh Darussalam,DR,3204.87
2022,Februari,Nusa Tenggara Barat,DR,7222.49
2022,Februari,Nusa Tenggara Timur,DR,0
2022,Februari,Papua,DR,551883.43
2022,Februari,Papua Barat,DR,705689.6
2022,Februari,Riau,DR,28887.21
2022,Februari,Sulawesi Barat,DR,895.5
2022,Februari,Sulawesi Selatan,DR,41284.76
2022,Februari,Sulawesi Tengah,DR,93277.36
2022,Februari,Sulawesi Tenggara,DR,37370.55
2022,Februari,Sulawesi Utara,DR,15204.74
2022,Februari,Sumatera Barat,DR,115331.98
2022,Februari,Sumatera Selatan,DR,0
2022,Februari,Sumatera Utara,DR,39123.36
2022,Maret,Bangka Belitung,DR,0
2022,Maret,Bengkulu,DR,3219.58
2022,Maret,Gorontalo,DR,7815.51
2022,Maret,Jambi,DR,62457.16
2022,Maret,Jawa Timur,DR,0
2022,Maret,Kalimantan Barat,DR,590637.13
2022,Maret,Kalimantan Selatan,DR,280526.99
2022,Maret,Kalimantan Tengah,DR,4501381.34
2022,Maret,Kalimantan Timur,DR,1459894.11
2022,Maret,Kalimantan Utara,DR,852384.63
2022,Maret,Kepulauan Riau,DR,19511.72
2022,Maret,Lampung,DR,0
2022,Maret,Maluku,DR,265132.16
2022,Maret,Maluku Utara,DR,378661.72
2022,Maret,Nangroe Aceh Darussalam,DR,3895.42
2022,Maret,Nusa Tenggara Barat,DR,30952.57
2022,Maret,Nusa Tenggara Timur,DR,0
2022,Maret,Papua,DR,733676.04
2022,Maret,Papua Barat,DR,840178.52
2022,Maret,Riau,DR,65213.45
2022,Maret,Sulawesi Barat,DR,3313.34
2022,Maret,Sulawesi Selatan,DR,44402.28
2022,Maret,Sulawesi Tengah,DR,129321.1
2022,Maret,Sulawesi Tenggara,DR,61016.41
2022,Maret,Sulawesi Utara,DR,1331.98
2022,Maret,Sumatera Barat,DR,185537.13
2022,Maret,Sumatera Selatan,DR,3664.31
2022,Maret,Sumatera Utara,DR,178123.9
2022,April,Bangka Belitung,DR,0
2022,April,Bengkulu,DR,626.49
2022,April,Gorontalo,DR,14568.39
2022,April,Jambi,DR,45481.14
2022,April,Jawa Timur,DR,2131.63
2022,April,Kalimantan Barat,DR,542561.08
2022,April,Kalimantan Selatan,DR,430.27
2022,April,Kalimantan Tengah,DR,3244845.18
2022,April,Kalimantan Timur,DR,1370990.93
2022,April,Kalimantan Utara,DR,716881.28
2022,April,Kepulauan Riau,DR,9216.8
2022,April,Lampung,DR,0
2022,April,Maluku,DR,414818.1
2022,April,Maluku Utara,DR,226641.36
2022,April,Nangroe Aceh Darussalam,DR,10091.74
2022,April,Nusa Tenggara Barat,DR,17129.17
2022,April,Nusa Tenggara Timur,DR,0
2022,April,Papua,DR,593245.15
2022,April,Papua Barat,DR,831590.87
2022,April,Riau,DR,36506.36
2022,April,Sulawesi Barat,DR,332.47
2022,April,Sulawesi Selatan,DR,35921.18
2022,April,Sulawesi Tengah,DR,153557.99
2022,April,Sulawesi Tenggara,DR,48746.79
2022,April,Sulawesi Utara,DR,366.6
2022,April,Sumatera Barat,DR,117160.28
2022,April,Sumatera Selatan,DR,824.16
2022,April,Sumatera Utara,DR,108905.69
2022,Mei,Bangka Belitung,DR,0
2022,Mei,Bengkulu,DR,0
2022,Mei,Gorontalo,DR,17584.91
2022,Mei,Jambi,DR,28283.03
2022,Mei,Jawa Timur,DR,460.15
2022,Mei,Kalimantan Barat,DR,394504.62
2022,Mei,Kalimantan Selatan,DR,8266.87
2022,Mei,Kalimantan Tengah,DR,2664247.74
2022,Mei,Kalimantan Timur,DR,1074280.51
2022,Mei,Kalimantan Utara,DR,761062.59
2022,Mei,Kepulauan Riau,DR,0
2022,Mei,Lampung,DR,0
2022,Mei,Maluku,DR,260007.77
2022,Mei,Maluku Utara,DR,197679.67
2022,Mei,Nangroe Aceh Darussalam,DR,7524.4
2022,Mei,Nusa Tenggara Barat,DR,17308.57
2022,Mei,Nusa Tenggara Timur,DR,0
2022,Mei,Papua,DR,412745.14
2022,Mei,Papua Barat,DR,605377.81
2022,Mei,Riau,DR,23315.49
2022,Mei,Sulawesi Barat,DR,2182.61
2022,Mei,Sulawesi Selatan,DR,15728.5
2022,Mei,Sulawesi Tengah,DR,49872.76
2022,Mei,Sulawesi Tenggara,DR,40324.64
2022,Mei,Sulawesi Utara,DR,1989.93
2022,Mei,Sumatera Barat,DR,162821.54
2022,Mei,Sumatera Selatan,DR,179.28
2022,Mei,Sumatera Utara,DR,64033.48
2022,Juni,Bangka Belitung,DR,0
2022,Juni,Bengkulu,DR,0
2022,Juni,Gorontalo,DR,14786.5
2022,Juni,Jambi,DR,54831.35
2022,Juni,Jawa Timur,DR,0
2022,Juni,Kalimantan Barat,DR,640277.1
2022,Juni,Kalimantan Selatan,DR,12940.57
2022,Juni,Kalimantan Tengah,DR,2901229.31
2022,Juni,Kalimantan Timur,DR,1812672.64
2022,Juni,Kalimantan Utara,DR,1479548.22
2022,Juni,Kepulauan Riau,DR,11092.58
2022,Juni,Lampung,DR,0
2022,Juni,Maluku,DR,334756.63
2022,Juni,Maluku Utara,DR,565842.31
2022,Juni,Nangroe Aceh Darussalam,DR,3105.5
2022,Juni,Nusa Tenggara Barat,DR,34435.47
2022,Juni,Nusa Tenggara Timur,DR,337.63
2022,Juni,Papua,DR,602238.48
2022,Juni,Papua Barat,DR,854346.03
2022,Juni,Riau,DR,26681.37
2022,Juni,Sulawesi Barat,DR,948.08
2022,Juni,Sulawesi Selatan,DR,83265.12
2022,Juni,Sulawesi Tengah,DR,117152.4
2022,Juni,Sulawesi Tenggara,DR,92051.04
2022,Juni,Sulawesi Utara,DR,1136.47
2022,Juni,Sumatera Barat,DR,191217.27
2022,Juni,Sumatera Selatan,DR,2467.62
2022,Juni,Sumatera Utara,DR,220987.14
2022,Juli,Bangka Belitung,DR,0
2022,Juli,Bengkulu,DR,1541.84
2022,Juli,Gorontalo,DR,17962.77
2022,Juli,Jambi,DR,67107.21
2022,Juli,Jawa Timur,DR,943.9
2022,Juli,Kalimantan Barat,DR,493452
2022,Juli,Kalimantan Selatan,DR,1480.45
2022,Juli,Kalimantan Tengah,DR,2934230.16
2022,Juli,Kalimantan Timur,DR,1642061.44
2022,Juli,Kalimantan Utara,DR,1054697.01
2022,Juli,Kepulauan Riau,DR,1952.73
2022,Juli,Lampung,DR,0
2022,Juli,Maluku,DR,330030.44
2022,Juli,Maluku Utara,DR,293103.08
2022,Juli,Nangroe Aceh Darussalam,DR,2042.35
2022,Juli,Nusa Tenggara Barat,DR,8623.75
2022,Juli,Nusa Tenggara Timur,DR,2666.34
2022,Juli,Papua,DR,459968.02
2022,Juli,Papua Barat,DR,650770.66
2022,Juli,Riau,DR,60051.19
2022,Juli,Sulawesi Barat,DR,1842.2
2022,Juli,Sulawesi Selatan,DR,22422.13
2022,Juli,Sulawesi Tengah,DR,92826.75
2022,Juli,Sulawesi Tenggara,DR,51685.45
2022,Juli,Sulawesi Utara,DR,678.46
2022,Juli,Sumatera Barat,DR,153170.96
2022,Juli,Sumatera Selatan,DR,4876.92
2022,Juli,Sumatera Utara,DR,111172.81
2022,Agustus,Bangka Belitung,DR,0
2022,Agustus,Bengkulu,DR,931.5
2022,Agustus,Gorontalo,DR,19538.89
2022,Agustus,Jambi,DR,56038.56
2022,Agustus,Jawa Timur,DR,349.74
2022,Agustus,Kalimantan Barat,DR,397514.18
2022,Agustus,Kalimantan Selatan,DR,8601.37
2022,Agustus,Kalimantan Tengah,DR,3227259.75
2022,Agustus,Kalimantan Timur,DR,2351115.65
2022,Agustus,Kalimantan Utara,DR,1115447.95
2022,Agustus,Kepulauan Riau,DR,136213.25
2022,Agustus,Lampung,DR,0
2022,Agustus,Maluku,DR,532109.94
2022,Agustus,Maluku Utara,DR,241404.27
2022,Agustus,Nangroe Aceh Darussalam,DR,8159.02
2022,Agustus,Nusa Tenggara Barat,DR,9916.65
2022,Agustus,Nusa Tenggara Timur,DR,0
2022,Agustus,Papua,DR,462462.8
2022,Agustus,Papua Barat,DR,812648.08
2022,Agustus,Riau,DR,79771.51
2022,Agustus,Sulawesi Barat,DR,431.36
2022,Agustus,Sulawesi Selatan,DR,63033.63
2022,Agustus,Sulawesi Tengah,DR,110749.5
2022,Agustus,Sulawesi Tenggara,DR,71381.06
2022,Agustus,Sulawesi Utara,DR,2372.44
2022,Agustus,Sumatera Barat,DR,193599.68
2022,Agustus,Sumatera Selatan,DR,620.74
2022,Agustus,Sumatera Utara,DR,134078.8
2022,September,Bangka Belitung,DR,0
2022,September,Bengkulu,DR,6731.91
2022,September,Gorontalo,DR,35578.02
2022,September,Jambi,DR,53849.21
2022,September,Jawa Timur,DR,0
2022,September,Kalimantan Barat,DR,439552.76
2022,September,Kalimantan Selatan,DR,377495.09
2022,September,Kalimantan Tengah,DR,2630871.86
2022,September,Kalimantan Timur,DR,1800488.96
2022,September,Kalimantan Utara,DR,1227201.05
2022,September,Kepulauan Riau,DR,0
2022,September,Lampung,DR,0
2022,September,Maluku,DR,413122.04
2022,September,Maluku Utara,DR,151897.55
2022,September,Nangroe Aceh Darussalam,DR,411.1
2022,September,Nusa Tenggara Barat,DR,43166.4
2022,September,Nusa Tenggara Timur,DR,0
2022,September,Papua,DR,679780.24
2022,September,Papua Barat,DR,793207.37
2022,September,Riau,DR,87876.62
2022,September,Sulawesi Barat,DR,0
2022,September,Sulawesi Selatan,DR,25551.28
2022,September,Sulawesi Tengah,DR,103416.86
2022,September,Sulawesi Tenggara,DR,158795.72
2022,September,Sulawesi Utara,DR,449.33
2022,September,Sumatera Barat,DR,123153.83
2022,September,Sumatera Selatan,DR,1378.84
2022,September,Sumatera Utara,DR,233652.8
2022,Oktober,Bangka Belitung,DR,7183.96
2022,Oktober,Bengkulu,DR,0
2022,Oktober,Gorontalo,DR,25221.56
2022,Oktober,Jambi,DR,45780.55
2022,Oktober,Jawa Timur,DR,1272.08
2022,Oktober,Kalimantan Barat,DR,389251.16
2022,Oktober,Kalimantan Selatan,DR,16283.02
2022,Oktober,Kalimantan Tengah,DR,3861885.68
2022,Oktober,Kalimantan Timur,DR,2094593.63
2022,Oktober,Kalimantan Utara,DR,771141.37
2022,Oktober,Kepulauan Riau,DR,9633.44
2022,Oktober,Lampung,DR,0
2022,Oktober,Maluku,DR,234425.47
2022,Oktober,Maluku Utara,DR,326380.66
2022,Oktober,Nangroe Aceh Darussalam,DR,0
2022,Oktober,Nusa Tenggara Barat,DR,47564.82
2022,Oktober,Nusa Tenggara Timur,DR,0
2022,Oktober,Papua,DR,350840.72
2022,Oktober,Papua Barat,DR,276979.57
2022,Oktober,Riau,DR,57502.5
2022,Oktober,Sulawesi Barat,DR,0
2022,Oktober,Sulawesi Selatan,DR,64266.94
2022,Oktober,Sulawesi Tengah,DR,76071.1
2022,Oktober,Sulawesi Tenggara,DR,632735.8
2022,Oktober,Sulawesi Utara,DR,1284.12
2022,Oktober,Sumatera Barat,DR,88146.1
2022,Oktober,Sumatera Selatan,DR,68540.44
2022,Oktober,Sumatera Utara,DR,131978.4
2022,November,Bangka Belitung,DR,0
2022,November,Bengkulu,DR,186.32
2022,November,Gorontalo,DR,21933.5
2022,November,Jambi,DR,46141.68
2022,November,Jawa Timur,DR,377.11
2022,November,Kalimantan Barat,DR,112143.07
2022,November,Kalimantan Selatan,DR,53552.46
2022,November,Kalimantan Tengah,DR,2936856.05
2022,November,Kalimantan Timur,DR,2818203.83
2022,November,Kalimantan Utara,DR,864804.89
2022,November,Kepulauan Riau,DR,24571.1
2022,November,Lampung,DR,0
2022,November,Maluku,DR,547866.14
2022,November,Maluku Utara,DR,159597.96
2022,November,Nangroe Aceh Darussalam,DR,2543.52
2022,November,Nusa Tenggara Barat,DR,27423.66
2022,November,Nusa Tenggara Timur,DR,2200.64
2022,November,Papua,DR,751140.08
2022,November,Papua Barat,DR,336802.27
2022,November,Riau,DR,80479.93
2022,November,Sulawesi Barat,DR,0
2022,November,Sulawesi Selatan,DR,45380.73
2022,November,Sulawesi Tengah,DR,61620.5
2022,November,Sulawesi Tenggara,DR,64170.92
2022,November,Sulawesi Utara,DR,1831.9
2022,November,Sumatera Barat,DR,31833.02
2022,November,Sumatera Selatan,DR,153994.99
2022,November,Sumatera Utara,DR,252615.52
2022,Desember,Bangka Belitung,DR,8397.66
2022,Desember,Bengkulu,DR,18356.83
2022,Desember,Gorontalo,DR,134195.99
2022,Desember,Jambi,DR,81465.53
2022,Desember,Jawa Timur,DR,3296.51
2022,Desember,Kalimantan Barat,DR,246090.44
2022,Desember,Kalimantan Selatan,DR,165046.4
2022,Desember,Kalimantan Tengah,DR,5256067.29
2022,Desember,Kalimantan Timur,DR,3303916.01
2022,Desember,Kalimantan Utara,DR,1253824.92
2022,Desember,Kepulauan Riau,DR,7569.92
2022,Desember,Lampung,DR,12742.41
2022,Desember,Maluku,DR,828339.49
2022,Desember,Maluku Utara,DR,470412.37
2022,Desember,Nangroe Aceh Darussalam,DR,2078.9
2022,Desember,Nusa Tenggara Barat,DR,65246.2
2022,Desember,Nusa Tenggara Timur,DR,4190.94
2022,Desember,Papua,DR,5282321.88
2022,Desember,Papua Barat,DR,1177224.07
2022,Desember,Riau,DR,61306.29
2022,Desember,Sulawesi Barat,DR,625.56
2022,Desember,Sulawesi Selatan,DR,4306385.76
2022,Desember,Sulawesi Tengah,DR,193848.08
2022,Desember,Sulawesi Tenggara,DR,160288.15
2022,Desember,Sulawesi Utara,DR,89496.2
2022,Desember,Sumatera Barat,DR,96490.28
2022,Desember,Sumatera Selatan,DR,40214.5
2022,Desember,Sumatera Utara,DR,419567.71
2022,Januari,Jambi,IURAN,0
2022,Januari,Kalimantan Barat,IURAN,0
2022,Januari,Kalimantan Tengah,IURAN,0
2022,Januari,Kalimantan Timur,IURAN,2514750000
2022,Januari,Kalimantan Utara,IURAN,0
2022,Januari,Maluku Utara,IURAN,0
2022,Januari,Papua,IURAN,0
2022,Januari,Papua Barat,IURAN,0
2022,Januari,Sulawesi Selatan,IURAN,0
2022,Januari,Sumatera Selatan,IURAN,0
2022,Februari,Jambi,IURAN,75225000
2022,Februari,Kalimantan Barat,IURAN,0
2022,Februari,Kalimantan Tengah,IURAN,0
2022,Februari,Kalimantan Timur,IURAN,0
2022,Februari,Kalimantan Utara,IURAN,0
2022,Februari,Maluku Utara,IURAN,6098225000
2022,Februari,Papua,IURAN,0
2022,Februari,Papua Barat,IURAN,0
2022,Februari,Sulawesi Selatan,IURAN,0
2022,Februari,Sumatera Selatan,IURAN,1983600000
2022,Maret,Jambi,IURAN,0
2022,Maret,Kalimantan Barat,IURAN,0
2022,Maret,Kalimantan Tengah,IURAN,0
2022,Maret,Kalimantan Timur,IURAN,0
2022,Maret,Kalimantan Utara,IURAN,0
2022,Maret,Maluku Utara,IURAN,0
2022,Maret,Papua,IURAN,0
2022,Maret,Papua Barat,IURAN,0
2022,Maret,Sulawesi Selatan,IURAN,0
2022,Maret,Sumatera Selatan,IURAN,0
2022,April,Jambi,IURAN,0
2022,April,Kalimantan Barat,IURAN,4744775000
2022,April,Kalimantan Tengah,IURAN,225000000
2022,April,Kalimantan Timur,IURAN,0
2022,April,Kalimantan Utara,IURAN,0
2022,April,Maluku Utara,IURAN,5981500000
2022,April,Papua,IURAN,8100225000
2022,April,Papua Barat,IURAN,0
2022,April,Sulawesi Selatan,IURAN,0
2022,April,Sumatera Selatan,IURAN,0
2022,Mei,Jambi,IURAN,0
2022,Mei,Kalimantan Barat,IURAN,0
2022,Mei,Kalimantan Tengah,IURAN,0
2022,Mei,Kalimantan Timur,IURAN,0
2022,Mei,Kalimantan Utara,IURAN,0
2022,Mei,Maluku Utara,IURAN,0
2022,Mei,Papua,IURAN,0
2022,Mei,Papua Barat,IURAN,0
2022,Mei,Sulawesi Selatan,IURAN,128745000
2022,Mei,Sumatera Selatan,IURAN,0
2022,Juni,Jambi,IURAN,0
2022,Juni,Kalimantan Barat,IURAN,0
2022,Juni,Kalimantan Tengah,IURAN,0
2022,Juni,Kalimantan Timur,IURAN,362430000
2022,Juni,Kalimantan Utara,IURAN,0
2022,Juni,Maluku Utara,IURAN,0
2022,Juni,Papua,IURAN,0
2022,Juni,Papua Barat,IURAN,9335550000
2022,Juni,Sulawesi Selatan,IURAN,0
2022,Juni,Sumatera Selatan,IURAN,0
2022,Juli,Jambi,IURAN,0
2022,Juli,Kalimantan Barat,IURAN,0
2022,Juli,Kalimantan Tengah,IURAN,0
2022,Juli,Kalimantan Timur,IURAN,0
2022,Juli,Kalimantan Utara,IURAN,0
2022,Juli,Maluku Utara,IURAN,0
2022,Juli,Papua,IURAN,0
2022,Juli,Papua Barat,IURAN,0
2022,Juli,Sulawesi Selatan,IURAN,0
2022,Juli,Sumatera Selatan,IURAN,0
2022,Agustus,Jambi,IURAN,0
2022,Agustus,Kalimantan Barat,IURAN,0
2022,Agustus,Kalimantan Tengah,IURAN,894150
2022,Agustus,Kalimantan Timur,IURAN,121500000
2022,Agustus,Kalimantan Utara,IURAN,0
2022,Agustus,Maluku Utara,IURAN,0
2022,Agustus,Papua,IURAN,0
2022,Agustus,Papua Barat,IURAN,0
2022,Agustus,Sulawesi Selatan,IURAN,0
2022,Agustus,Sumatera Selatan,IURAN,0
2022,September,Jambi,IURAN,0
2022,September,Kalimantan Barat,IURAN,0
2022,September,Kalimantan Tengah,IURAN,0
2022,September,Kalimantan Timur,IURAN,0
2022,September,Kalimantan Utara,IURAN,0
2022,September,Maluku Utara,IURAN,0
2022,September,Papua,IURAN,0
2022,September,Papua Barat,IURAN,0
2022,September,Sulawesi Selatan,IURAN,0
2022,September,Sumatera Selatan,IURAN,0
2022,Oktober,Jambi,IURAN,0
2022,Oktober,Kalimantan Barat,IURAN,0
2022,Oktober,Kalimantan Tengah,IURAN,0
2022,Oktober,Kalimantan Timur,IURAN,0
2022,Oktober,Kalimantan Utara,IURAN,7582225000
