tahun,bulan,provinsi,jenis,volume
2023,Februari,Kalimantan Utara,Kayu Lapis dan LVL,8540.09
2023,Februari,Lampung,Kayu Lapis dan LVL,1904.25
2023,Februari,Maluku,Kayu Lapis dan LVL,726.62
2023,Februari,Papua,Kayu Lapis dan LVL,3153.29
2023,Februari,Riau,Kayu Lapis dan LVL,2728.77
2023,Februari,Sumatera Selatan,Kayu Lapis dan LVL,935.07
2023,Februari,Sumatera Utara,Kayu Lapis dan LVL,3718.48
2023,Maret,Bali,Kayu Lapis dan LVL,258.52
2023,Maret,Banten,Kayu Lapis dan LVL,7324.08
2023,Maret,Daerah Istimewa Yogyakarta,Kayu Lapis dan LVL,120.27
2023,Maret,Jambi,Kayu Lapis dan LVL,8710.26
2023,Maret,Jawa Barat,Kayu Lapis dan LVL,3805.31
2023,Maret,Jawa Tengah,Kayu Lapis dan LVL,56908.16
2023,Maret,Jawa Timur,Kayu Lapis dan LVL,97743.41
2023,Maret,Kalimantan Barat,Kayu Lapis dan LVL,10718.2
2023,Maret,Kalimantan Selatan,Kayu Lapis dan LVL,18544.18
2023,Maret,Kalimantan Tengah,Kayu Lapis dan LVL,5181.59
2023,Maret,Kalimantan Timur,Kayu Lapis dan LVL,10001.96
2023,Maret,Kalimantan Utara,Kayu Lapis dan LVL,8504.62
2023,Maret,Lampung,Kayu Lapis dan LVL,2323.81
2023,Maret,Maluku,Kayu Lapis dan LVL,489.5
2023,Maret,Papua,Kayu Lapis dan LVL,2734.93
2023,Maret,Riau,Kayu Lapis dan LVL,1312.23
2023,Maret,Sumatera Selatan,Kayu Lapis dan LVL,247.51
2023,Maret,Sumatera Utara,Kayu Lapis dan LVL,4356.24
2023,April,Bali,Kayu Lapis dan LVL,236.23
2023,April,Banten,Kayu Lapis dan LVL,6073.12
2023,April,Daerah Istimewa Yogyakarta,Kayu Lapis dan LVL,0.0
2023,April,Jambi,Kayu Lapis dan LVL,4699.64
2023,April,Jawa Barat,Kayu Lapis dan LVL,2000.59
2023,April,Jawa Tengah,Kayu Lapis dan LVL,39111.24
2023,April,Jawa Timur,Kayu Lapis dan LVL,58643.14
2023,April,Kalimantan Barat,Kayu Lapis dan LVL,5574.17
2023,April,Kalimantan Selatan,Kayu Lapis dan LVL,11412.99
2023,April,Kalimantan Tengah,Kayu Lapis dan LVL,4017.33
2023,April,Kalimantan Timur,Kayu Lapis dan LVL,1890.68
2023,April,Kalimantan Utara,Kayu Lapis dan LVL,6120.48
2023,April,Lampung,Kayu Lapis dan LVL,248.01
2023,April,Maluku,Kayu Lapis dan LVL,0.0
2023,April,Papua,Kayu Lapis dan LVL,2002.77
2023,April,Riau,Kayu Lapis dan LVL,1066.36
2023,April,Sumatera Selatan,Kayu Lapis dan LVL,0.0
2023,April,Sumatera Utara,Kayu Lapis dan LVL,2955.77
2023,Mei,Bali,Kayu Lapis dan LVL,0.0
2023,Mei,Banten,Kayu Lapis dan LVL,0.0
2023,Mei,Daerah Istimewa Yogyakarta,Kayu Lapis dan LVL,0.0
2023,Mei,Jambi,Kayu Lapis dan LVL,0.0
2023,Mei,Jawa Barat,Kayu Lapis dan LVL,0.0
2023,Mei,Jawa Tengah,Kayu Lapis dan LVL,0.0
2023,Mei,Jawa Timur,Kayu Lapis dan LVL,0.0
2023,Mei,Kalimantan Barat,Kayu Lapis dan LVL,0.0
2023,Mei,Kalimantan Selatan,Kayu Lapis dan LVL,0.0
2023,Mei,Kalimantan Tengah,Kayu Lapis dan LVL,0.0
2023,Mei,Kalimantan Timur,Kayu Lapis dan LVL,0.0
2023,Mei,Kalimantan Utara,Kayu Lapis dan LVL,0.0
2023,Mei,Lampung,Kayu Lapis dan LVL,0.0
2023,Mei,Maluku,Kayu Lapis dan LVL,0.0
2023,Mei,Papua,Kayu Lapis dan LVL,0.0
2023,Mei,Riau,Kayu Lapis dan LVL,0.0
2023,Mei,Sumatera Selatan,Kayu Lapis dan LVL,0.0
2023,Mei,Sumatera Utara,Kayu Lapis dan LVL,0.0
2023,Juni,Bali,Kayu Lapis dan LVL,0.0
2023,Juni,Banten,Kayu Lapis dan LVL,0.0
2023,Juni,Daerah Istimewa Yogyakarta,Kayu Lapis dan LVL,0.0
2023,Juni,Jambi,Kayu Lapis dan LVL,0.0
2023,Juni,Jawa Barat,Kayu Lapis dan LVL,0.0
2023,Juni,Jawa Tengah,Kayu Lapis dan LVL,0.0
2023,Juni,Jawa Timur,Kayu Lapis dan LVL,0.0
2023,Juni,Kalimantan Barat,Kayu Lapis dan LVL,0.0
2023,Juni,Kalimantan Selatan,Kayu Lapis dan LVL,0.0
2023,Juni,Kalimantan Tengah,Kayu Lapis dan LVL,0.0
2023,Juni,Kalimantan Timur,Kayu Lapis dan LVL,0.0
2023,Juni,Kalimantan Utara,Kayu Lapis dan LVL,0.0
2023,Juni,Lampung,Kayu Lapis dan LVL,0.0
2023,Juni,Maluku,Kayu Lapis dan LVL,0.0
2023,Juni,Papua,Kayu Lapis dan LVL,0.0
2023,Juni,Riau,Kayu Lapis dan LVL,0.0
2023,Juni,Sumatera Selatan,Kayu Lapis dan LVL,0.0
2023,Juni,Sumatera Utara,Kayu Lapis dan LVL,0.0
2023,Juli,Bali,Kayu Lapis dan LVL,0.0
2023,Juli,Banten,Kayu Lapis dan LVL,0.0
2023,Juli,Daerah Istimewa Yogyakarta,Kayu Lapis dan LVL,0.0
2023,Juli,Jambi,Kayu Lapis dan LVL,0.0
2023,Juli,Jawa Barat,Kayu Lapis dan LVL,0.0
2023,Juli,Jawa Tengah,Kayu Lapis dan LVL,0.0
2023,Juli,Jawa Timur,Kayu Lapis dan LVL,0.0
2023,Juli,Kalimantan Barat,Kayu Lapis dan LVL,0.0
2023,Juli,Kalimantan Selatan,Kayu Lapis dan LVL,0.0
2023,Juli,Kalimantan Tengah,Kayu Lapis dan LVL,0.0
2023,Juli,Kalimantan Timur,Kayu Lapis dan LVL,0.0
2023,Juli,Kalimantan Utara,Kayu Lapis dan LVL,0.0
2023,Juli,Lampung,Kayu Lapis dan LVL,0.0
2023,Juli,Maluku,Kayu Lapis dan LVL,0.0
2023,Juli,Papua,Kayu Lapis dan LVL,0.0
2023,Juli,Riau,Kayu Lapis dan LVL,0.0
2023,Juli,Sumatera Selatan,Kayu Lapis dan LVL,0.0
2023,Juli,Sumatera Utara,Kayu Lapis dan LVL,0.0
2023,Agustus,Bali,Kayu Lapis dan LVL,0.0
2023,Agustus,Banten,Kayu Lapis dan LVL,0.0
2023,Agustus,Daerah Istimewa Yogyakarta,Kayu Lapis dan LVL,0.0
2023,Agustus,Jambi,Kayu Lapis dan LVL,0.0
2023,Agustus,Jawa Barat,Kayu Lapis dan LVL,0.0
2023,Agustus,Jawa Tengah,Kayu Lapis dan LVL,0.0
2023,Agustus,Jawa Timur,Kayu Lapis dan LVL,0.0
2023,Agustus,Kalimantan Barat,Kayu Lapis dan LVL,0.0
2023,Agustus,Kalimantan Selatan,Kayu Lapis dan LVL,0.0
2023,Agustus,Kalimantan Tengah,Kayu Lapis dan LVL,0.0
2023,Agustus,Kalimantan Timur,Kayu Lapis dan LVL,0.0
2023,Agustus,Kalimantan Utara,Kayu Lapis dan LVL,0.0
2023,Agustus,Lampung,Kayu Lapis dan LVL,0.0
2023,Agustus,Maluku,Kayu Lapis dan LVL,0.0
2023,Agustus,Papua,Kayu Lapis dan LVL,0.0
2023,Agustus,Riau,Kayu Lapis dan LVL,0.0
2023,Agustus,Sumatera Selatan,Kayu Lapis dan LVL,0.0
2023,Agustus,Sumatera Utara,Kayu Lapis dan LVL,0.0
2023,September,Bali,Kayu Lapis dan LVL,0.0
2023,September,Banten,Kayu Lapis dan LVL,0.0
2023,September,Daerah Istimewa Yogyakarta,Kayu Lapis dan LVL,0.0
2023,September,Jambi,Kayu Lapis dan LVL,0.0
2023,September,Jawa Barat,Kayu Lapis dan LVL,0.0
2023,September,Jawa Tengah,Kayu Lapis dan LVL,0.0
2023,September,Jawa Timur,Kayu Lapis dan LVL,0.0
2023,September,Kalimantan Barat,Kayu Lapis dan LVL,0.0
2023,September,Kalimantan Selatan,Kayu Lapis dan LVL,0.0
2023,September,Kalimantan Tengah,Kayu Lapis dan LVL,0.0
2023,September,Kalimantan Timur,Kayu Lapis dan LVL,0.0
2023,September,Kalimantan Utara,Kayu Lapis dan LVL,0.0
2023,September,Lampung,Kayu Lapis dan LVL,0.0
2023,September,Maluku,Kayu Lapis dan LVL,0.0
2023,September,Papua,Kayu Lapis dan LVL,0.0
2023,September,Riau,Kayu Lapis dan LVL,0.0
2023,September,Sumatera Selatan,Kayu Lapis dan LVL,0.0
2023,September,Sumatera Utara,Kayu Lapis dan LVL,0.0
2023,Oktober,Bali,Kayu Lapis dan LVL,0.0
2023,Oktober,Banten,Kayu Lapis dan LVL,0.0
2023,Oktober,Daerah Istimewa Yogyakarta,Kayu Lapis dan LVL,0.0
2023,Oktober,Jambi,Kayu Lapis dan LVL,0.0
2023,Oktober,Jawa Barat,Kayu Lapis dan LVL,0.0
2023,Oktober,Jawa Tengah,Kayu Lapis dan LVL,0.0
2023,Oktober,Jawa Timur,Kayu Lapis dan LVL,0.0
2023,Oktober,Kalimantan Barat,Kayu Lapis dan LVL,0.0
2023,Oktober,Kalimantan Selatan,Kayu Lapis dan LVL,0.0
2023,Oktober,Kalimantan Tengah,Kayu Lapis dan LVL,0.0
2023,Oktober,Kalimantan Timur,Kayu Lapis dan LVL,0.0
2023,Oktober,Kalimantan Utara,Kayu Lapis dan LVL,0.0
2023,Oktober,Lampung,Kayu Lapis dan LVL,0.0
2023,Oktober,Maluku,Kayu Lapis dan LVL,0.0
2023,Oktober,Papua,Kayu Lapis dan LVL,0.0
2023,Oktober,Riau,Kayu Lapis dan LVL,0.0
2023,Oktober,Sumatera Selatan,Kayu Lapis dan LVL,0.0
2023,Oktober,Sumatera Utara,Kayu Lapis dan LVL,0.0
2023,November,Bali,Kayu Lapis dan LVL,0.0
2023,November,Banten,Kayu Lapis dan LVL,0.0
2023,November,Daerah Istimewa Yogyakarta,Kayu Lapis dan LVL,0.0
2023,November,Jambi,Kayu Lapis dan LVL,0.0
2023,November,Jawa Barat,Kayu Lapis dan LVL,0.0
2023,November,Jawa Tengah,Kayu Lapis dan LVL,0.0
2023,November,Jawa Timur,Kayu Lapis dan LVL,0.0
2023,November,Kalimantan Barat,Kayu Lapis dan LVL,0.0
2023,November,Kalimantan Selatan,Kayu Lapis dan LVL,0.0
2023,November,Kalimantan Tengah,Kayu Lapis dan LVL,0.0
2023,November,Kalimantan Timur,Kayu Lapis dan LVL,0.0
2023,November,Kalimantan Utara,Kayu Lapis dan LVL,0.0
2023,November,Lampung,Kayu Lapis dan LVL,0.0
2023,November,Maluku,Kayu Lapis dan LVL,0.0
2023,November,Papua,Kayu Lapis dan LVL,0.0
2023,November,Riau,Kayu Lapis dan LVL,0.0
2023,November,Sumatera Selatan,Kayu Lapis dan LVL,0.0
2023,November,Sumatera Utara,Kayu Lapis dan LVL,0.0
2023,Desember,Bali,Kayu Lapis dan LVL,0.0
2023,Desember,Banten,Kayu Lapis dan LVL,0.0
2023,Desember,Daerah Istimewa Yogyakarta,Kayu Lapis dan LVL,0.0
2023,Desember,Jambi,Kayu Lapis dan LVL,0.0
2023,Desember,Jawa Barat,Kayu Lapis dan LVL,0.0
2023,Desember,Jawa Tengah,Kayu Lapis dan LVL,0.0
2023,Desember,Jawa Timur,Kayu Lapis dan LVL,0.0
2023,Desember,Kalimantan Barat,Kayu Lapis dan LVL,0.0
2023,Desember,Kalimantan Selatan,Kayu Lapis dan LVL,0.0
2023,Desember,Kalimantan Tengah,Kayu Lapis dan LVL,0.0
2023,Desember,Kalimantan Timur,Kayu Lapis dan LVL,0.0
2023,Desember,Kalimantan Utara,Kayu Lapis dan LVL,0.0
2023,Desember,Lampung,Kayu Lapis dan LVL,0.0
2023,Desember,Maluku,Kayu Lapis dan LVL,0.0
2023,Desember,Papua,Kayu Lapis dan LVL,0.0
2023,Desember,Riau,Kayu Lapis dan LVL,0.0
2023,Desember,Sumatera Selatan,Kayu Lapis dan LVL,0.0
2023,Desember,Sumatera Utara,Kayu Lapis dan LVL,0.0
2023,Januari,Bali,Kayu Olahan Lainnya Berbahan Baku Kayu Bulat,39.95
2023,Februari,Bali,Kayu Olahan Lainnya Berbahan Baku Kayu Bulat,39.06
2023,Maret,Bali,Kayu Olahan Lainnya Berbahan Baku Kayu Bulat,16.78
2023,April,Bali,Kayu Olahan Lainnya Berbahan Baku Kayu Bulat,16.97
2023,Mei,Bali,Kayu Olahan Lainnya Berbahan Baku Kayu Bulat,0.0
2023,Juni,Bali,Kayu Olahan Lainnya Berbahan Baku Kayu Bulat,0.0
2023,Juli,Bali,Kayu Olahan Lainnya Berbahan Baku Kayu Bulat,0.0
2023,Agustus,Bali,Kayu Olahan Lainnya Berbahan Baku Kayu Bulat,0.0
2023,September,Bali,Kayu Olahan Lainnya Berbahan Baku Kayu Bulat,0.0
2023,Oktober,Bali,Kayu Olahan Lainnya Berbahan Baku Kayu Bulat,0.0
2023,November,Bali,Kayu Olahan Lainnya Berbahan Baku Kayu Bulat,0.0
2023,Desember,Bali,Kayu Olahan Lainnya Berbahan Baku Kayu Bulat,0.0
2023,Januari,Jawa Timur,Moulding,459.53
2023,Februari,Jawa Timur,Moulding,347.73
2023,Maret,Jawa Timur,Moulding,62.12
2023,April,Jawa Timur,Moulding,80.48
2023,Mei,Jawa Timur,Moulding,0.0
2023,Juni,Jawa Timur,Moulding,0.0
2023,Juli,Jawa Timur,Moulding,0.0
2023,Agustus,Jawa Timur,Moulding,0.0
2023,September,Jawa Timur,Moulding,0.0
2023,Oktober,Jawa Timur,Moulding,0.0
2023,November,Jawa Timur,Moulding,0.0
2023,Desember,Jawa Timur,Moulding,0.0
2023,Januari,Riau,Palet Kayu,890.19
2023,Februari,Riau,Palet Kayu,1629.83
2023,Maret,Riau,Palet Kayu,3047.04
2023,April,Riau,Palet Kayu,498.35
2023,Mei,Riau,Palet Kayu,0.0
2023,Juni,Riau,Palet Kayu,0.0
2023,Juli,Riau,Palet Kayu,0.0
2023,Agustus,Riau,Palet Kayu,0.0
2023,September,Riau,Palet Kayu,0.0
2023,Oktober,Riau,Palet Kayu,0.0
2023,November,Riau,Palet Kayu,0.0
2023,Desember,Riau,Palet Kayu,0.0
2023,Januari,Jawa Tengah,Particle Board,6832.16
2023,Januari,Jawa Timur,Particle Board,8921.08
2023,Februari,Jawa Tengah,Particle Board,7083.89
2023,Februari,Jawa Timur,Particle Board,7163.25
2023,Maret,Jawa Tengah,Particle Board,6894.64
2023,Maret,Jawa Timur,Particle Board,10207.44
2023,April,Jawa Tengah,Particle Board,7688.6
2023,April,Jawa Timur,Particle Board,8569.45
2023,Mei,Jawa Tengah,Particle Board,0.0
2023,Mei,Jawa Timur,Particle Board,0.0
2023,Juni,Jawa Tengah,Particle Board,0.0
2023,Juni,Jawa Timur,Particle Board,0.0
2023,Juli,Jawa Tengah,Particle Board,0.0
2023,Juli,Jawa Timur,Particle Board,0.0
2023,Agustus,Jawa Tengah,Particle Board,0.0
2023,Agustus,Jawa Timur,Particle Board,0.0
2023,September,Jawa Tengah,Particle Board,0.0
2023,September,Jawa Timur,Particle Board,0.0
2023,Oktober,Jawa Tengah,Particle Board,0.0
2023,Oktober,Jawa Timur,Particle Board,0.0
2023,November,Jawa Tengah,Particle Board,0.0
2023,November,Jawa Timur,Particle Board,0.0
2023,Desember,Jawa Tengah,Particle Board,0.0
2023,Desember,Jawa Timur,Particle Board,0.0
2023,Januari,Jambi,Pulp,90179.09
2023,Januari,Riau,Pulp,446663.64
2023,Januari,Sumatera Selatan,Pulp,246568.1
2023,Januari,Sumatera Utara,Pulp,12830.84
2023,Februari,Jambi,Pulp,86443.55
2023,Februari,Riau,Pulp,407446.5
2023,Februari,Sumatera Selatan,Pulp,144409.89
2023,Februari,Sumatera Utara,Pulp,156.98
2023,Maret,Jambi,Pulp,96516.49
2023,Maret,Riau,Pulp,474208.41
2023,Maret,Sumatera Selatan,Pulp,287753.09
2023,Maret,Sumatera Utara,Pulp,5005.81
2023,April,Jambi,Pulp,85892.21
2023,April,Riau,Pulp,476783.14
2023,April,Sumatera Selatan,Pulp,259541.83
2023,April,Sumatera Utara,Pulp,15595.6
2023,Mei,Jambi,Pulp,0.0
2023,Mei,Riau,Pulp,0.0
2023,Mei,Sumatera Selatan,Pulp,0.0
2023,Mei,Sumatera Utara,Pulp,0.0
2023,Juni,Jambi,Pulp,0.0
2023,Juni,Riau,Pulp,0.0
2023,Juni,Sumatera Selatan,Pulp,0.0
2023,Juni,Sumatera Utara,Pulp,0.0
2023,Juli,Jambi,Pulp,0.0
2023,Juli,Riau,Pulp,0.0
2023,Juli,Sumatera Selatan,Pulp,0.0
2023,Juli,Sumatera Utara,Pulp,0.0
2023,Agustus,Jambi,Pulp,0.0
2023,Agustus,Riau,Pulp,0.0
2023,Agustus,Sumatera Selatan,Pulp,0.0
2023,Agustus,Sumatera Utara,Pulp,0.0
2023,September,Jambi,Pulp,0.0
2023,September,Riau,Pulp,0.0
2023,September,Sumatera Selatan,Pulp,0.0
2023,September,Sumatera Utara,Pulp,0.0
2023,Oktober,Jambi,Pulp,0.0
2023,Oktober,Riau,Pulp,0.0
2023,Oktober,Sumatera Selatan,Pulp,0.0
2023,Oktober,Sumatera Utara,Pulp,0.0
2023,November,Jambi,Pulp,0.0
2023,November,Riau,Pulp,0.0
2023,November,Sumatera Selatan,Pulp,0.0
2023,November,Sumatera Utara,Pulp,0.0
2023,Desember,Jambi,Pulp,0.0
2023,Desember,Riau,Pulp,0.0
2023,Desember,Sumatera Selatan,Pulp,0.0
2023,Desember,Sumatera Utara,Pulp,0.0
2023,Januari,Jambi,Chipwood,328085.81
2023,Januari,Kalimantan Tengah,Chipwood,69556.24
2023,Januari,Kalimantan Timur,Chipwood,37130.1
2023,Januari,Lampung,Chipwood,12652.34
2023,Januari,Riau,Chipwood,1970937.82
2023,Januari,Sumatera Selatan,Chipwood,856062.33
2023,Januari,Sumatera Utara,Chipwood,99556.13
2023,Februari,Jambi,Chipwood,315176.26
2023,Februari,Kalimantan Tengah,Chipwood,60941.15
2023,Februari,Kalimantan Timur,Chipwood,29975.4
2023,Februari,Lampung,Chipwood,8410.36
2023,Februari,Riau,Chipwood,1775055.42
2023,Februari,Sumatera Selatan,Chipwood,607394.85
2023,Februari,Sumatera Utara,Chipwood,39510.09
2023,Maret,Jambi,Chipwood,358524.69
2023,Maret,Kalimantan Tengah,Chipwood,82314.6
2023,Maret,Kalimantan Timur,Chipwood,40291.0
2023,Maret,Lampung,Chipwood,7584.52
2023,Maret,Riau,Chipwood,2037987.06
2023,Maret,Sumatera Selatan,Chipwood,1027506.97
2023,Maret,Sumatera Utara,Chipwood,75508.78
2023,April,Jambi,Chipwood,335397.17
2023,April,Kalimantan Tengah,Chipwood,63619.69
2023,April,Kalimantan Timur,Chipwood,46982.26
2023,April,Lampung,Chipwood,0.0
2023,April,Riau,Chipwood,1971890.4
2023,April,Sumatera Selatan,Chipwood,970666.58
2023,April,Sumatera Utara,Chipwood,116491.42
2023,Mei,Jambi,Chipwood,0.0
2023,Mei,Kalimantan Tengah,Chipwood,0.0
2023,Mei,Kalimantan Timur,Chipwood,0.0
2023,Mei,Lampung,Chipwood,0.0
2023,Mei,Riau,Chipwood,0.0
2023,Mei,Sumatera Selatan,Chipwood,0.0
2023,Mei,Sumatera Utara,Chipwood,0.0
2023,Juni,Jambi,Chipwood,0.0
2023,Juni,Kalimantan Tengah,Chipwood,0.0
2023,Juni,Kalimantan Timur,Chipwood,0.0
2023,Juni,Lampung,Chipwood,0.0
2023,Juni,Riau,Chipwood,0.0
2023,Juni,Sumatera Selatan,Chipwood,0.0
2023,Juni,Sumatera Utara,Chipwood,0.0
2023,Juli,Jambi,Chipwood,0.0
2023,Juli,Kalimantan Tengah,Chipwood,0.0
2023,Juli,Kalimantan Timur,Chipwood,0.0
2023,Juli,Lampung,Chipwood,0.0
2023,Juli,Riau,Chipwood,0.0
2023,Juli,Sumatera Selatan,Chipwood,0.0
2023,Juli,Sumatera Utara,Chipwood,0.0
2023,Agustus,Jambi,Chipwood,0.0
2023,Agustus,Kalimantan Tengah,Chipwood,0.0
2023,Agustus,Kalimantan Timur,Chipwood,0.0
2023,Agustus,Lampung,Chipwood,0.0
2023,Agustus,Riau,Chipwood,0.0
2023,Agustus,Sumatera Selatan,Chipwood,0.0
2023,Agustus,Sumatera Utara,Chipwood,0.0
2023,September,Jambi,Chipwood,0.0
2023,September,Kalimantan Tengah,Chipwood,0.0
2023,September,Kalimantan Timur,Chipwood,0.0
2023,September,Lampung,Chipwood,0.0
2023,September,Riau,Chipwood,0.0
2023,September,Sumatera Selatan,Chipwood,0.0
2023,September,Sumatera Utara,Chipwood,0.0
2023,Oktober,Jambi,Chipwood,0.0
2023,Oktober,Kalimantan Tengah,Chipwood,0.0
2023,Oktober,Kalimantan Timur,Chipwood,0.0
2023,Oktober,Lampung,Chipwood,0.0
2023,Oktober,Riau,Chipwood,0.0
2023,Oktober,Sumatera Selatan,Chipwood,0.0
2023,Oktober,Sumatera Utara,Chipwood,0.0
2023,November,Jambi,Chipwood,0.0
2023,November,Kalimantan Tengah,Chipwood,0.0
2023,November,Kalimantan Timur,Chipwood,0.0
2023,November,Lampung,Chipwood,0.0
2023,November,Riau,Chipwood,0.0
2023,November,Sumatera Selatan,Chipwood,0.0
2023,November,Sumatera Utara,Chipwood,0.0
2023,Desember,Jambi,Chipwood,0.0
2023,Desember,Kalimantan Tengah,Chipwood,0.0
2023,Desember,Kalimantan Timur,Chipwood,0.0
2023,Desember,Lampung,Chipwood,0.0
2023,Desember,Riau,Chipwood,0.0
2023,Desember,Sumatera Selatan,Chipwood,0.0
2023,Desember,Sumatera Utara,Chipwood,0.0
2023,Januari,Bali,Veneer,207.51
2023,Januari,Banten,Veneer,107.06
2023,Januari,Daerah Istimewa Yogyakarta,Veneer,184.69
2023,Januari,Jambi,Veneer,3341.19
2023,Januari,Jawa Barat,Veneer,2017.2
2023,Januari,Jawa Tengah,Veneer,25459.78
2023,Januari,Jawa Timur,Veneer,35890.5
2023,Januari,Kalimantan Barat,Veneer,0.0
2023,Januari,Kalimantan Selatan,Veneer,1384.89
2023,Januari,Kalimantan Tengah,Veneer,1543.79
2023,Januari,Kalimantan Timur,Veneer,2645.44
2023,Januari,Kalimantan Utara,Veneer,237.29
2023,Januari,Lampung,Veneer,2944.23
2023,Januari,Maluku,Veneer,0.0
2023,Januari,Papua,Veneer,4655.64
2023,Januari,Papua Barat,Veneer,115.57
2023,Januari,Sulawesi Selatan,Veneer,2035.34
2023,Januari,Sumatera Selatan,Veneer,4125.0
2023,Januari,Sumatera Utara,Veneer,1370.8
2023,Februari,Bali,Veneer,326.77
2023,Februari,Banten,Veneer,89.8
2023,Februari,Daerah Istimewa Yogyakarta,Veneer,142.11
2023,Februari,Jambi,Veneer,3089.15
2023,Februari,Jawa Barat,Veneer,1539.29
2023,Februari,Jawa Tengah,Veneer,19328.73
2023,Februari,Jawa Timur,Veneer,30119.58
2023,Februari,Kalimantan Barat,Veneer,75.02
2023,Februari,Kalimantan Selatan,Veneer,1478.59
2023,Februari,Kalimantan Tengah,Veneer,3585.41
2023,Februari,Kalimantan Timur,Veneer,4601.67
2023,Februari,Kalimantan Utara,Veneer,215.13
2023,Februari,Lampung,Veneer,2590.09
2023,Februari,Maluku,Veneer,1008.99
2023,Februari,Papua,Veneer,5003.18
2023,Februari,Papua Barat,Veneer,235.96
2023,Februari,Sulawesi Selatan,Veneer,0.0
2023,Februari,Sumatera Selatan,Veneer,2913.03
2023,Februari,Sumatera Utara,Veneer,1279.23
2023,Maret,Bali,Veneer,313.58
2023,Maret,Banten,Veneer,97.58
2023,Maret,Daerah Istimewa Yogyakarta,Veneer,193.96
2023,Maret,Jambi,Veneer,2710.83
2023,Maret,Jawa Barat,Veneer,1434.46
2023,Maret,Jawa Tengah,Veneer,18018.48
2023,Maret,Jawa Timur,Veneer,29539.43
2023,Maret,Kalimantan Barat,Veneer,0.0
2023,Maret,Kalimantan Selatan,Veneer,1532.31
2023,Maret,Kalimantan Tengah,Veneer,4406.41
2023,Maret,Kalimantan Timur,Veneer,605.83
2023,Maret,Kalimantan Utara,Veneer,243.83
2023,Maret,Lampung,Veneer,2732.24
2023,Maret,Maluku,Veneer,636.58
2023,Maret,Papua,Veneer,5438.73
2023,Maret,Papua Barat,Veneer,305.9
2023,Maret,Sulawesi Selatan,Veneer,0.0
2023,Maret,Sumatera Selatan,Veneer,3043.97
2023,Maret,Sumatera Utara,Veneer,1328.3
2023,April,Bali,Veneer,263.34
2023,April,Banten,Veneer,102.21
2023,April,Daerah Istimewa Yogyakarta,Veneer,0.0
2023,April,Jambi,Veneer,1405.14
2023,April,Jawa Barat,Veneer,652.75
2023,April,Jawa Tengah,Veneer,12444.13
2023,April,Jawa Timur,Veneer,15279.3
2023,April,Kalimantan Barat,Veneer,0.0
2023,April,Kalimantan Selatan,Veneer,1325.07
2023,April,Kalimantan Tengah,Veneer,936.12
2023,April,Kalimantan Timur,Veneer,0.0
2023,April,Kalimantan Utara,Veneer,102.67
2023,April,Lampung,Veneer,2219.36
2023,April,Maluku,Veneer,0.0
2023,April,Papua,Veneer,3452.32
2023,April,Papua Barat,Veneer,98.1
2023,April,Sulawesi Selatan,Veneer,0.0
2023,April,Sumatera Selatan,Veneer,2159.94
2023,April,Sumatera Utara,Veneer,909.02
2023,Mei,Bali,Veneer,0.0
2023,Mei,Banten,Veneer,0.0
2023,Mei,Daerah Istimewa Yogyakarta,Veneer,0.0
2023,Mei,Jambi,Veneer,0.0
2023,Mei,Jawa Barat,Veneer,0.0
2023,Mei,Jawa Tengah,Veneer,0.0
2023,Mei,Jawa Timur,Veneer,0.0
2023,Mei,Kalimantan Barat,Veneer,0.0
2023,Mei,Kalimantan Selatan,Veneer,0.0
2023,Mei,Kalimantan Tengah,Veneer,0.0
2023,Mei,Kalimantan Timur,Veneer,0.0
2023,Mei,Kalimantan Utara,Veneer,0.0
2023,Mei,Lampung,Veneer,0.0
2023,Mei,Maluku,Veneer,0.0
2023,Mei,Papua,Veneer,0.0
2023,Mei,Papua Barat,Veneer,0.0
2023,Mei,Sulawesi Selatan,Veneer,0.0
2023,Mei,Sumatera Selatan,Veneer,0.0
2023,Mei,Sumatera Utara,Veneer,0.0
2023,Juni,Bali,Veneer,0.0
2023,Juni,Banten,Veneer,0.0
2023,Juni,Daerah Istimewa Yogyakarta,Veneer,0.0
2023,Juni,Jambi,Veneer,0.0
2023,Juni,Jawa Barat,Veneer,0.0
2023,Juni,Jawa Tengah,Veneer,0.0
2023,Juni,Jawa Timur,Veneer,0.0
2023,Juni,Kalimantan Barat,Veneer,0.0
2023,Juni,Kalimantan Selatan,Veneer,0.0
2023,Juni,Kalimantan Tengah,Veneer,0.0
2023,Juni,Kalimantan Timur,Veneer,0.0
2023,Juni,Kalimantan Utara,Veneer,0.0
2023,Juni,Lampung,Veneer,0.0
2023,Juni,Maluku,Veneer,0.0
2023,Juni,Papua,Veneer,0.0
2023,Juni,Papua Barat,Veneer,0.0
2023,Juni,Sulawesi Selatan,Veneer,0.0
2023,Juni,Sumatera Selatan,Veneer,0.0
2023,Juni,Sumatera Utara,Veneer,0.0
2023,Juli,Bali,Veneer,0.0
2023,Juli,Banten,Veneer,0.0
2023,Juli,Daerah Istimewa Yogyakarta,Veneer,0.0
2023,Juli,Jambi,Veneer,0.0
2023,Juli,Jawa Barat,Veneer,0.0
2023,Juli,Jawa Tengah,Veneer,0.0
2023,Juli,Jawa Timur,Veneer,0.0
2023,Juli,Kalimantan Barat,Veneer,0.0
