tahun,bulan,provinsi,kelompok,volume,,,,,
2023,Juli,Sulawesi Utara,Rimba Campuran,0,,,,,
2023,Juli,Sumatera Barat,Rimba Campuran,0,,,,,
2023,Juli,Sumatera Selatan,Rimba Campuran,0,,,,,
2023,Juli,Sumatera Utara,Rimba Campuran,0,,,,,
2023,Agustus,Bangka Belitung,Rimba Campuran,0,,,,,
2023,Agustus,Gorontalo,Rimba Campuran,0,,,,,
2023,Agustus,Jambi,Rimba Campuran,0,,,,,
2023,Agustus,Jawa Barat,Rimba Campuran,0,,,,,
2023,Agustus,Jawa Tengah,Rimba Campuran,0,,,,,
2023,Agustus,Jawa Timur,Rimba Campuran,0,,,,,
2023,Agustus,Kalimantan Barat,Rimba Campuran,0,,,,,
2023,Agustus,Kalimantan Selatan,Rimba Campuran,0,,,,,
2023,Agustus,Kalimantan Tengah,Rimba Campuran,0,,,,,
2023,Agustus,Kalimantan Timur,Rimba Campuran,0,,,,,
2023,Agustus,Kalimantan Utara,Rimba Campuran,0,,,,,
2023,Agustus,Kepulauan Riau,Rimba Campuran,0,,,,,
2023,Agustus,Maluku,Rimba Campuran,0,,,,,
2023,Agustus,Maluku Utara,Rimba Campuran,0,,,,,
2023,Agustus,Nangroe Aceh Darussalam,Rimba Campuran,0,,,,,
2023,Agustus,Nusa Tenggara Barat,Rimba Campuran,0,,,,,
2023,Agustus,Nusa Tenggara Timur,Rimba Campuran,0,,,,,
2023,Agustus,Papua,Rimba Campuran,0,,,,,
2023,Agustus,Papua Barat,Rimba Campuran,0,,,,,
2023,Agustus,Riau,Rimba Campuran,0,,,,,
2023,Agustus,Sulawesi Barat,Rimba Campuran,0,,,,,
2023,Agustus,Sulawesi Selatan,Rimba Campuran,0,,,,,
2023,Agustus,Sulawesi Tengah,Rimba Campuran,0,,,,,
2023,Agustus,Sulawesi Tenggara,Rimba Campuran,0,,,,,
2023,Agustus,Sulawesi Utara,Rimba Campuran,0,,,,,
2023,Agustus,Sumatera Barat,Rimba Campuran,0,,,,,
2023,Agustus,Sumatera Selatan,Rimba Campuran,0,,,,,
2023,Agustus,Sumatera Utara,Rimba Campuran,0,,,,,
2023,September,Bangka Belitung,Rimba Campuran,0,,,,,
2023,September,Gorontalo,Rimba Campuran,0,,,,,
2023,September,Jambi,Rimba Campuran,0,,,,,
2023,September,Jawa Barat,Rimba Campuran,0,,,,,
2023,September,Jawa Tengah,Rimba Campuran,0,,,,,
2023,September,Jawa Timur,Rimba Campuran,0,,,,,
2023,September,Kalimantan Barat,Rimba Campuran,0,,,,,
2023,September,Kalimantan Selatan,Rimba Campuran,0,,,,,
2023,September,Kalimantan Tengah,Rimba Campuran,0,,,,,
2023,September,Kalimantan Timur,Rimba Campuran,0,,,,,
2023,September,Kalimantan Utara,Rimba Campuran,0,,,,,
2023,September,Kepulauan Riau,Rimba Campuran,0,,,,,
2023,September,Maluku,Rimba Campuran,0,,,,,
2023,September,Maluku Utara,Rimba Campuran,0,,,,,
2023,September,Nangroe Aceh Darussalam,Rimba Campuran,0,,,,,
2023,September,Nusa Tenggara Barat,Rimba Campuran,0,,,,,
2023,September,Nusa Tenggara Timur,Rimba Campuran,0,,,,,
2023,September,Papua,Rimba Campuran,0,,,,,
2023,September,Papua Barat,Rimba Campuran,0,,,,,
2023,September,Riau,Rimba Campuran,0,,,,,
2023,September,Sulawesi Barat,Rimba Campuran,0,,,,,
2023,September,Sulawesi Selatan,Rimba Campuran,0,,,,,
2023,September,Sulawesi Tengah,Rimba Campuran,0,,,,,
2023,September,Sulawesi Tenggara,Rimba Campuran,0,,,,,
2023,September,Sulawesi Utara,Rimba Campuran,0,,,,,
2023,September,Sumatera Barat,Rimba Campuran,0,,,,,
2023,September,Sumatera Selatan,Rimba Campuran,0,,,,,
2023,September,Sumatera Utara,Rimba Campuran,0,,,,,
2023,Oktober,Bangka Belitung,Rimba Campuran,0,,,,,
2023,Oktober,Gorontalo,Rimba Campuran,0,,,,,
2023,Oktober,Jambi,Rimba Campuran,0,,,,,
2023,Oktober,Jawa Barat,Rimba Campuran,0,,,,,
2023,Oktober,Jawa Tengah,Rimba Campuran,0,,,,,
2023,Oktober,Jawa Timur,Rimba Campuran,0,,,,,
2023,Oktober,Kalimantan Barat,Rimba Campuran,0,,,,,
2023,Oktober,Kalimantan Selatan,Rimba Campuran,0,,,,,
2023,Oktober,Kalimantan Tengah,Rimba Campuran,0,,,,,
2023,Oktober,Kalimantan Timur,Rimba Campuran,0,,,,,
2023,Oktober,Kalimantan Utara,Rimba Campuran,0,,,,,
2023,Oktober,Kepulauan Riau,Rimba Campuran,0,,,,,
2023,Oktober,Maluku,Rimba Campuran,0,,,,,
2023,Oktober,Maluku Utara,Rimba Campuran,0,,,,,
2023,Oktober,Nangroe Aceh Darussalam,Rimba Campuran,0,,,,,
2023,Oktober,Nusa Tenggara Barat,Rimba Campuran,0,,,,,
2023,Oktober,Nusa Tenggara Timur,Rimba Campuran,0,,,,,
2023,Oktober,Papua,Rimba Campuran,0,,,,,
2023,Oktober,Papua Barat,Rimba Campuran,0,,,,,
2023,Oktober,Riau,Rimba Campuran,0,,,,,
2023,Oktober,Sulawesi Barat,Rimba Campuran,0,,,,,
2023,Oktober,Sulawesi Selatan,Rimba Campuran,0,,,,,
2023,Oktober,Sulawesi Tengah,Rimba Campuran,0,,,,,
2023,Oktober,Sulawesi Tenggara,Rimba Campuran,0,,,,,
2023,Oktober,Sulawesi Utara,Rimba Campuran,0,,,,,
2023,Oktober,Sumatera Barat,Rimba Campuran,0,,,,,
2023,Oktober,Sumatera Selatan,Rimba Campuran,0,,,,,
2023,Oktober,Sumatera Utara,Rimba Campuran,0,,,,,
2023,November,Bangka Belitung,Rimba Campuran,0,,,,,
2023,November,Gorontalo,Rimba Campuran,0,,,,,
2023,November,Jambi,Rimba Campuran,0,,,,,
2023,November,Jawa Barat,Rimba Campuran,0,,,,,
2023,November,Jawa Tengah,Rimba Campuran,0,,,,,
2023,November,Jawa Timur,Rimba Campuran,0,,,,,
2023,November,Kalimantan Barat,Rimba Campuran,0,,,,,
2023,November,Kalimantan Selatan,Rimba Campuran,0,,,,,
2023,November,Kalimantan Tengah,Rimba Campuran,0,,,,,
2023,November,Kalimantan Timur,Rimba Campuran,0,,,,,
2023,November,Kalimantan Utara,Rimba Campuran,0,,,,,
2023,November,Kepulauan Riau,Rimba Campuran,0,,,,,
2023,November,Maluku,Rimba Campuran,0,,,,,
2023,November,Maluku Utara,Rimba Campuran,0,,,,,
2023,November,Nangroe Aceh Darussalam,Rimba Campuran,0,,,,,
2023,November,Nusa Tenggara Barat,Rimba Campuran,0,,,,,
2023,November,Nusa Tenggara Timur,Rimba Campuran,0,,,,,
2023,November,Papua,Rimba Campuran,0,,,,,
2023,November,Papua Barat,Rimba Campuran,0,,,,,
2023,November,Riau,Rimba Campuran,0,,,,,
2023,November,Sulawesi Barat,Rimba Campuran,0,,,,,
2023,November,Sulawesi Selatan,Rimba Campuran,0,,,,,
2023,November,Sulawesi Tengah,Rimba Campuran,0,,,,,
2023,November,Sulawesi Tenggara,Rimba Campuran,0,,,,,
2023,November,Sulawesi Utara,Rimba Campuran,0,,,,,
2023,November,Sumatera Barat,Rimba Campuran,0,,,,,
2023,November,Sumatera Selatan,Rimba Campuran,0,,,,,
2023,November,Sumatera Utara,Rimba Campuran,0,,,,,
2023,Desember,Bangka Belitung,Rimba Campuran,0,,,,,
2023,Desember,Gorontalo,Rimba Campuran,0,,,,,
2023,Desember,Jambi,Rimba Campuran,0,,,,,
2023,Desember,Jawa Barat,Rimba Campuran,0,,,,,
2023,Desember,Jawa Tengah,Rimba Campuran,0,,,,,
2023,Desember,Jawa Timur,Rimba Campuran,0,,,,,
2023,Desember,Kalimantan Barat,Rimba Campuran,0,,,,,
2023,Desember,Kalimantan Selatan,Rimba Campuran,0,,,,,
2023,Desember,Kalimantan Tengah,Rimba Campuran,0,,,,,
2023,Desember,Kalimantan Timur,Rimba Campuran,0,,,,,
2023,Desember,Kalimantan Utara,Rimba Campuran,0,,,,,
2023,Desember,Kepulauan Riau,Rimba Campuran,0,,,,,
2023,Desember,Maluku,Rimba Campuran,0,,,,,
2023,Desember,Maluku Utara,Rimba Campuran,0,,,,,
2023,Desember,Nangroe Aceh Darussalam,Rimba Campuran,0,,,,,
2023,Desember,Nusa Tenggara Barat,Rimba Campuran,0,,,,,
2023,Desember,Nusa Tenggara Timur,Rimba Campuran,0,,,,,
2023,Desember,Papua,Rimba Campuran,0,,,,,
2023,Desember,Papua Barat,Rimba Campuran,0,,,,,
2023,Desember,Riau,Rimba Campuran,0,,,,,
2023,Desember,Sulawesi Barat,Rimba Campuran,0,,,,,
2023,Desember,Sulawesi Selatan,Rimba Campuran,0,,,,,
2023,Desember,Sulawesi Tengah,Rimba Campuran,0,,,,,
2023,Desember,Sulawesi Tenggara,Rimba Campuran,0,,,,,
2023,Desember,Sulawesi Utara,Rimba Campuran,0,,,,,
2023,Desember,Sumatera Barat,Rimba Campuran,0,,,,,
2023,Desember,Sumatera Selatan,Rimba Campuran,0,,,,,
2023,Desember,Sumatera Utara,Rimba Campuran,0,,,,,
2022,Januari,Banten,Hutan Tanaman Industri,69,,,,,
2022,Januari,D.I. Yogyakarta,Hutan Tanaman Industri,0,,,,,
2022,Januari,Jambi,Hutan Tanaman Industri,91094,,,,,
2022,Januari,Jawa Barat,Hutan Tanaman Industri,572,,,,,
2022,Januari,Jawa Tengah,Hutan Tanaman Industri,0,,,,,
2022,Januari,Jawa Timur,Hutan Tanaman Industri,0,,,,,
2022,Januari,Kalimantan Barat,Hutan Tanaman Industri,32985,,,,,
2022,Januari,Kalimantan Selatan,Hutan Tanaman Industri,0,,,,,
2022,Januari,Kalimantan Tengah,Hutan Tanaman Industri,18287,,,,,
2022,Januari,Kalimantan Timur,Hutan Tanaman Industri,73956,,,,,
2022,Januari,Kalimantan Utara,Hutan Tanaman Industri,8452,,,,,
2022,Januari,Lampung,Hutan Tanaman Industri,0,,,,,
2022,Januari,Nusa Tenggara Barat,Hutan Tanaman Industri,0,,,,,
2022,Januari,Papua,Hutan Tanaman Industri,1427,,,,,
2022,Januari,Riau,Hutan Tanaman Industri,1285929,,,,,
2022,Januari,Sumatera Barat,Hutan Tanaman Industri,0,,,,,
2022,Januari,Sumatera Selatan,Hutan Tanaman Industri,426878,,,,,
2022,Januari,Sumatera Utara,Hutan Tanaman Industri,475,,,,,
2022,Februari,Banten,Hutan Tanaman Industri,438,,,,,
2022,Februari,D.I. Yogyakarta,Hutan Tanaman Industri,0,,,,,
2022,Februari,Jambi,Hutan Tanaman Industri,164116,,,,,
2022,Februari,Jawa Barat,Hutan Tanaman Industri,737,,,,,
2022,Februari,Jawa Tengah,Hutan Tanaman Industri,22,,,,,
2022,Februari,Jawa Timur,Hutan Tanaman Industri,29,,,,,
2022,Februari,Kalimantan Barat,Hutan Tanaman Industri,57403,,,,,
2022,Februari,Kalimantan Selatan,Hutan Tanaman Industri,0,,,,,
2022,Februari,Kalimantan Tengah,Hutan Tanaman Industri,12721,,,,,
2022,Februari,Kalimantan Timur,Hutan Tanaman Industri,110952,,,,,
2022,Februari,Kalimantan Utara,Hutan Tanaman Industri,58590,,,,,
2022,Februari,Lampung,Hutan Tanaman Industri,5060,,,,,
2022,Februari,Nusa Tenggara Barat,Hutan Tanaman Industri,0,,,,,
2022,Februari,Papua,Hutan Tanaman Industri,489,,,,,
2022,Februari,Riau,Hutan Tanaman Industri,1593753,,,,,
2022,Februari,Sumatera Barat,Hutan Tanaman Industri,0,,,,,
2022,Februari,Sumatera Selatan,Hutan Tanaman Industri,664558,,,,,
2022,Februari,Sumatera Utara,Hutan Tanaman Industri,716,,,,,
2022,Maret,Banten,Hutan Tanaman Industri,440,,,,,
2022,Maret,D.I. Yogyakarta,Hutan Tanaman Industri,0,,,,,
2022,Maret,Jambi,Hutan Tanaman Industri,166057,,,,,
2022,Maret,Jawa Barat,Hutan Tanaman Industri,879,,,,,
2022,Maret,Jawa Tengah,Hutan Tanaman Industri,37,,,,,
2022,Maret,Jawa Timur,Hutan Tanaman Industri,51,,,,,
2022,Maret,Kalimantan Barat,Hutan Tanaman Industri,60131,,,,,
2022,Maret,Kalimantan Selatan,Hutan Tanaman Industri,517,,,,,
2022,Maret,Kalimantan Tengah,Hutan Tanaman Industri,15941,,,,,
2022,Maret,Kalimantan Timur,Hutan Tanaman Industri,129031,,,,,
2022,Maret,Kalimantan Utara,Hutan Tanaman Industri,97104,,,,,
2022,Maret,Lampung,Hutan Tanaman Industri,4258,,,,,
2022,Maret,Nusa Tenggara Barat,Hutan Tanaman Industri,0,,,,,
2022,Maret,Papua,Hutan Tanaman Industri,0,,,,,
2022,Maret,Riau,Hutan Tanaman Industri,1848973,,,,,
2022,Maret,Sumatera Barat,Hutan Tanaman Industri,2932,,,,,
2022,Maret,Sumatera Selatan,Hutan Tanaman Industri,683422,,,,,
2022,Maret,Sumatera Utara,Hutan Tanaman Industri,5430,,,,,
2022,April,Banten,Hutan Tanaman Industri,866,,,,,
2022,April,D.I. Yogyakarta,Hutan Tanaman Industri,0,,,,,
2022,April,Jambi,Hutan Tanaman Industri,92925,,,,,
2022,April,Jawa Barat,Hutan Tanaman Industri,1183,,,,,
2022,April,Jawa Tengah,Hutan Tanaman Industri,336,,,,,
2022,April,Jawa Timur,Hutan Tanaman Industri,29,,,,,
2022,April,Kalimantan Barat,Hutan Tanaman Industri,46652,,,,,
2022,April,Kalimantan Selatan,Hutan Tanaman Industri,0,,,,,
2022,April,Kalimantan Tengah,Hutan Tanaman Industri,7881,,,,,
2022,April,Kalimantan Timur,Hutan Tanaman Industri,94806,,,,,
2022,April,Kalimantan Utara,Hutan Tanaman Industri,62807,,,,,
2022,April,Lampung,Hutan Tanaman Industri,4975,,,,,
2022,April,Nusa Tenggara Barat,Hutan Tanaman Industri,0,,,,,
2022,April,Papua,Hutan Tanaman Industri,0,,,,,
2022,April,Riau,Hutan Tanaman Industri,1341226,,,,,
2022,April,Sumatera Barat,Hutan Tanaman Industri,3621,,,,,
2022,April,Sumatera Selatan,Hutan Tanaman Industri,696988,,,,,
2022,April,Sumatera Utara,Hutan Tanaman Industri,3539,,,,,
2022,Mei,Banten,Hutan Tanaman Industri,291,,,,,
2022,Mei,D.I. Yogyakarta,Hutan Tanaman Industri,0,,,,,
2022,Mei,Jambi,Hutan Tanaman Industri,71679,,,,,
2022,Mei,Jawa Barat,Hutan Tanaman Industri,664,,,,,
2022,Mei,Jawa Tengah,Hutan Tanaman Industri,193,,,,,
2022,Mei,Jawa Timur,Hutan Tanaman Industri,1,,,,,
2022,Mei,Kalimantan Barat,Hutan Tanaman Industri,21866,,,,,
2022,Mei,Kalimantan Selatan,Hutan Tanaman Industri,1070,,,,,
2022,Mei,Kalimantan Tengah,Hutan Tanaman Industri,7934,,,,,
2022,Mei,Kalimantan Timur,Hutan Tanaman Industri,65035,,,,,
2022,Mei,Kalimantan Utara,Hutan Tanaman Industri,7364,,,,,
2022,Mei,Lampung,Hutan Tanaman Industri,2489,,,,,
2022,Mei,Nusa Tenggara Barat,Hutan Tanaman Industri,42,,,,,
2022,Mei,Papua,Hutan Tanaman Industri,3190,,,,,
2022,Mei,Riau,Hutan Tanaman Industri,810105,,,,,
2022,Mei,Sumatera Barat,Hutan Tanaman Industri,3882,,,,,
2022,Mei,Sumatera Selatan,Hutan Tanaman Industri,357822,,,,,
2022,Mei,Sumatera Utara,Hutan Tanaman Industri,2035,,,,,
2022,Juni,Banten,Hutan Tanaman Industri,198,,,,,
2022,Juni,D.I. Yogyakarta,Hutan Tanaman Industri,0,,,,,
2022,Juni,Jambi,Hutan Tanaman Industri,206222,,,,,
2022,Juni,Jawa Barat,Hutan Tanaman Industri,695,,,,,
2022,Juni,Jawa Tengah,Hutan Tanaman Industri,346,,,,,
2022,Juni,Jawa Timur,Hutan Tanaman Industri,20,,,,,
2022,Juni,Kalimantan Barat,Hutan Tanaman Industri,60123,,,,,
2022,Juni,Kalimantan Selatan,Hutan Tanaman Industri,0,,,,,
2022,Juni,Kalimantan Tengah,Hutan Tanaman Industri,9902,,,,,
2022,Juni,Kalimantan Timur,Hutan Tanaman Industri,121210,,,,,
2022,Juni,Kalimantan Utara,Hutan Tanaman Industri,41468,,,,,
2022,Juni,Lampung,Hutan Tanaman Industri,2615,,,,,
2022,Juni,Nusa Tenggara Barat,Hutan Tanaman Industri,35,,,,,
2022,Juni,Papua,Hutan Tanaman Industri,0,,,,,
2022,Juni,Riau,Hutan Tanaman Industri,1756174,,,,,
2022,Juni,Sumatera Barat,Hutan Tanaman Industri,2297,,,,,
2022,Juni,Sumatera Selatan,Hutan Tanaman Industri,672101,,,,,
2022,Juni,Sumatera Utara,Hutan Tanaman Industri,713,,,,,
2022,Juli,Banten,Hutan Tanaman Industri,283,,,,,
2022,Juli,D.I. Yogyakarta,Hutan Tanaman Industri,0,,,,,
2022,Juli,Jambi,Hutan Tanaman Industri,223708,,,,,
2022,Juli,Jawa Barat,Hutan Tanaman Industri,564,,,,,
2022,Juli,Jawa Tengah,Hutan Tanaman Industri,473,,,,,
2022,Juli,Jawa Timur,Hutan Tanaman Industri,132,,,,,
2022,Juli,Kalimantan Barat,Hutan Tanaman Industri,67315,,,,,
2022,Juli,Kalimantan Selatan,Hutan Tanaman Industri,874,,,,,
2022,Juli,Kalimantan Tengah,Hutan Tanaman Industri,8025,,,,,
2022,Juli,Kalimantan Timur,Hutan Tanaman Industri,128368,,,,,
2022,Juli,Kalimantan Utara,Hutan Tanaman Industri,39805,,,,,
2022,Juli,Lampung,Hutan Tanaman Industri,4769,,,,,
2022,Juli,Nusa Tenggara Barat,Hutan Tanaman Industri,20,,,,,
2022,Juli,Papua,Hutan Tanaman Industri,0,,,,,
2022,Juli,Riau,Hutan Tanaman Industri,1743130,,,,,
2022,Juli,Sumatera Barat,Hutan Tanaman Industri,1666,,,,,
2022,Juli,Sumatera Selatan,Hutan Tanaman Industri,740577,,,,,
2022,Juli,Sumatera Utara,Hutan Tanaman Industri,2910,,,,,
2022,Agustus,Banten,Hutan Tanaman Industri,537,,,,,
2022,Agustus,D.I. Yogyakarta,Hutan Tanaman Industri,0,,,,,
2022,Agustus,Jambi,Hutan Tanaman Industri,133041,,,,,
2022,Agustus,Jawa Barat,Hutan Tanaman Industri,1360,,,,,
2022,Agustus,Jawa Tengah,Hutan Tanaman Industri,285,,,,,
2022,Agustus,Jawa Timur,Hutan Tanaman Industri,459,,,,,
2022,Agustus,Kalimantan Barat,Hutan Tanaman Industri,78746,,,,,
2022,Agustus,Kalimantan Selatan,Hutan Tanaman Industri,8,,,,,
2022,Agustus,Kalimantan Tengah,Hutan Tanaman Industri,13723,,,,,
2022,Agustus,Kalimantan Timur,Hutan Tanaman Industri,137946,,,,,
2022,Agustus,Kalimantan Utara,Hutan Tanaman Industri,55668,,,,,
2022,Agustus,Lampung,Hutan Tanaman Industri,2283,,,,,
2022,Agustus,Nusa Tenggara Barat,Hutan Tanaman Industri,30,,,,,
2022,Agustus,Papua,Hutan Tanaman Industri,0,,,,,
2022,Agustus,Riau,Hutan Tanaman Industri,1698886,,,,,
2022,Agustus,Sumatera Barat,Hutan Tanaman Industri,0,,,,,
2022,Agustus,Sumatera Selatan,Hutan Tanaman Industri,710781,,,,,
2022,Agustus,Sumatera Utara,Hutan Tanaman Industri,2384,,,,,
2022,September,Banten,Hutan Tanaman Industri,898,,,,,
2022,September,D.I. Yogyakarta,Hutan Tanaman Industri,23,,,,,
2022,September,Jambi,Hutan Tanaman Industri,134260,,,,,
2022,September,Jawa Barat,Hutan Tanaman Industri,900,,,,,
2022,September,Jawa Tengah,Hutan Tanaman Industri,93,,,,,
2022,September,Jawa Timur,Hutan Tanaman Industri,1143,,,,,
2022,September,Kalimantan Barat,Hutan Tanaman Industri,80826,,,,,
2022,September,Kalimantan Selatan,Hutan Tanaman Industri,42,,,,,
2022,September,Kalimantan Tengah,Hutan Tanaman Industri,17023,,,,,
2022,September,Kalimantan Timur,Hutan Tanaman Industri,104936,,,,,
2022,September,Kalimantan Utara,Hutan Tanaman Industri,42150,,,,,
2022,September,Lampung,Hutan Tanaman Industri,2520,,,,,
2022,September,Nusa Tenggara Barat,Hutan Tanaman Industri,48,,,,,
2022,September,Papua,Hutan Tanaman Industri,0,,,,,
2022,September,Riau,Hutan Tanaman Industri,1649284,,,,,
2022,September,Sumatera Barat,Hutan Tanaman Industri,608,,,,,
2022,September,Sumatera Selatan,Hutan Tanaman Industri,688474,,,,,
2022,September,Sumatera Utara,Hutan Tanaman Industri,0,,,,,
2022,Oktober,Banten,Hutan Tanaman Industri,504,,,,,
2022,Oktober,D.I. Yogyakarta,Hutan Tanaman Industri,65,,,,,
2022,Oktober,Jambi,Hutan Tanaman Industri,186438,,,,,
2022,Oktober,Jawa Barat,Hutan Tanaman Industri,403,,,,,
2022,Oktober,Jawa Tengah,Hutan Tanaman Industri,153,,,,,
2022,Oktober,Jawa Timur,Hutan Tanaman Industri,603,,,,,
2022,Oktober,Kalimantan Barat,Hutan Tanaman Industri,63810,,,,,
2022,Oktober,Kalimantan Selatan,Hutan Tanaman Industri,55,,,,,
2022,Oktober,Kalimantan Tengah,Hutan Tanaman Industri,17646,,,,,
2022,Oktober,Kalimantan Timur,Hutan Tanaman Industri,91498,,,,,
2022,Oktober,Kalimantan Utara,Hutan Tanaman Industri,47726,,,,,
2022,Oktober,Lampung,Hutan Tanaman Industri,2591,,,,,
2022,Oktober,Nusa Tenggara Barat,Hutan Tanaman Industri,0,,,,,
2022,Oktober,Papua,Hutan Tanaman Industri,7560,,,,,
2022,Oktober,Riau,Hutan Tanaman Industri,1374781,,,,,
2022,Oktober,Sumatera Barat,Hutan Tanaman Industri,1951,,,,,
2022,Oktober,Sumatera Selatan,Hutan Tanaman Industri,592836,,,,,
2022,Oktober,Sumatera Utara,Hutan Tanaman Industri,750,,,,,
2022,November,Banten,Hutan Tanaman Industri,170,,,,,
2022,November,D.I. Yogyakarta,Hutan Tanaman Industri,2,,,,,
2022,November,Jambi,Hutan Tanaman Industri,179526,,,,,
2022,November,Jawa Barat,Hutan Tanaman Industri,136,,,,,
2022,November,Jawa Tengah,Hutan Tanaman Industri,112,,,,,
2022,November,Jawa Timur,Hutan Tanaman Industri,224,,,,,
2022,November,Kalimantan Barat,Hutan Tanaman Industri,81833,,,,,
2022,November,Kalimantan Selatan,Hutan Tanaman Industri,450,,,,,
2022,November,Kalimantan Tengah,Hutan Tanaman Industri,23792,,,,,
2022,November,Kalimantan Timur,Hutan Tanaman Industri,167354,,,,,
2022,November,Kalimantan Utara,Hutan Tanaman Industri,29481,,,,,
2022,November,Lampung,Hutan Tanaman Industri,5639,,,,,
2022,November,Nusa Tenggara Barat,Hutan Tanaman Industri,0,,,,,
2022,November,Papua,Hutan Tanaman Industri,0,,,,,
2022,November,Riau,Hutan Tanaman Industri,1450237,,,,,
2022,November,Sumatera Barat,Hutan Tanaman Industri,1833,,,,,
2022,November,Sumatera Selatan,Hutan Tanaman Industri,584019,,,,,
2022,November,Sumatera Utara,Hutan Tanaman Industri,4908,,,,,
2022,Desember,Banten,Hutan Tanaman Industri,321,,,,,
2022,Desember,D.I. Yogyakarta,Hutan Tanaman Industri,18,,,,,
2022,Desember,Jambi,Hutan Tanaman Industri,178477,,,,,
2022,Desember,Jawa Barat,Hutan Tanaman Industri,343,,,,,
2022,Desember,Jawa Tengah,Hutan Tanaman Industri,348,,,,,
2022,Desember,Jawa Timur,Hutan Tanaman Industri,73,,,,,
2022,Desember,Kalimantan Barat,Hutan Tanaman Industri,92741,,,,,
2022,Desember,Kalimantan Selatan,Hutan Tanaman Industri,0,,,,,
2022,Desember,Kalimantan Tengah,Hutan Tanaman Industri,23247,,,,,
2022,Desember,Kalimantan Timur,Hutan Tanaman Industri,115782,,,,,
2022,Desember,Kalimantan Utara,Hutan Tanaman Industri,27639,,,,,
2022,Desember,Lampung,Hutan Tanaman Industri,0,,,,,
2022,Desember,Nusa Tenggara Barat,Hutan Tanaman Industri,0,,,,,
2022,Desember,Papua,Hutan Tanaman Industri,10051,,,,,
2022,Desember,Riau,Hutan Tanaman Industri,1950857,,,,,
2022,Desember,Sumatera Barat,Hutan Tanaman Industri,5707,,,,,
2022,Desember,Sumatera Selatan,Hutan Tanaman Industri,807442,,,,,
2022,Desember,Sumatera Utara,Hutan Tanaman Industri,12148,,,,,
2022,Januari,Kalimantan Tengah,Jenis Dilindungi,0,,,,,
2022,Januari,Kalimantan Timur,Jenis Dilindungi,0,,,,,
2022,Februari,Kalimantan Tengah,Jenis Dilindungi,0,,,,,
2022,Februari,Kalimantan Timur,Jenis Dilindungi,0,,,,,
2022,Maret,Kalimantan Tengah,Jenis Dilindungi,0,,,,,
2022,Maret,Kalimantan Timur,Jenis Dilindungi,0,,,,,
2022,April,Kalimantan Tengah,Jenis Dilindungi,0,,,,,
2022,April,Kalimantan Timur,Jenis Dilindungi,0,,,,,
2022,Mei,Kalimantan Tengah,Jenis Dilindungi,37,,,,,
2022,Mei,Kalimantan Timur,Jenis Dilindungi,0,,,,,
2022,Juni,Kalimantan Tengah,Jenis Dilindungi,0,,,,,
2022,Juni,Kalimantan Timur,Jenis Dilindungi,0,,,,,
2022,Juli,Kalimantan Tengah,Jenis Dilindungi,0,,,,,
2022,Juli,Kalimantan Timur,Jenis Dilindungi,0,,,,,
2022,Agustus,Kalimantan Tengah,Jenis Dilindungi,0,,,,,
2022,Agustus,Kalimantan Timur,Jenis Dilindungi,0,,,,,
2022,September,Kalimantan Tengah,Jenis Dilindungi,0,,,,,
2022,September,Kalimantan Timur,Jenis Dilindungi,0,,,,,
2022,Oktober,Kalimantan Tengah,Jenis Dilindungi,0,,,,,
2022,Oktober,Kalimantan Timur,Jenis Dilindungi,0,,,,,
2022,November,Kalimantan Tengah,Jenis Dilindungi,0,,,,,
2022,November,Kalimantan Timur,Jenis Dilindungi,0,,,,,
2022,Desember,Kalimantan Tengah,Jenis Dilindungi,0,,,,,
2022,Desember,Kalimantan Timur,Jenis Dilindungi,0,,,,,
2022,Januari,Jambi,Jenis Kayu Lainnya,0,,,,,
2022,Januari,Kalimantan Barat,Jenis Kayu Lainnya,0,,,,,
2022,Januari,Kalimantan Selatan,Jenis Kayu Lainnya,0,,,,,
2022,Januari,Kalimantan Tengah,Jenis Kayu Lainnya,43,,,,,
2022,Januari,Kalimantan Timur,Jenis Kayu Lainnya,0,,,,,
2022,Januari,Kalimantan Utara,Jenis Kayu Lainnya,0,,,,,
2022,Januari,Kepulauan Riau,Jenis Kayu Lainnya,0,,,,,
2022,Januari,Riau,Jenis Kayu Lainnya,0,,,,,
2022,Januari,Sulawesi Tenggara,Jenis Kayu Lainnya,0,,,,,
2022,Januari,Sumatera Selatan,Jenis Kayu Lainnya,0,,,,,
2022,Februari,Jambi,Jenis Kayu Lainnya,0,,,,,
2022,Februari,Kalimantan Barat,Jenis Kayu Lainnya,0,,,,,
2022,Februari,Kalimantan Selatan,Jenis Kayu Lainnya,0,,,,,
2022,Februari,Kalimantan Tengah,Jenis Kayu Lainnya,21,,,,,
2022,Februari,Kalimantan Timur,Jenis Kayu Lainnya,0,,,,,
2022,Februari,Kalimantan Utara,Jenis Kayu Lainnya,0,,,,,
2022,Februari,Kepulauan Riau,Jenis Kayu Lainnya,0,,,,,
2022,Februari,Riau,Jenis Kayu Lainnya,0,,,,,
2022,Februari,Sulawesi Tenggara,Jenis Kayu Lainnya,0,,,,,
2022,Februari,Sumatera Selatan,Jenis Kayu Lainnya,0,,,,,
2022,Maret,Jambi,Jenis Kayu Lainnya,0,,,,,
2022,Maret,Kalimantan Barat,Jenis Kayu Lainnya,0,,,,,
